Sample,Family,Genus,Species,Count
20_80M_101N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_105N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_110N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_116N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_118N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_119N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_11F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_123N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_125N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_126N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_128N,Hemiscylliidae,Chiloscyllium,punctatum,2
20_80M_129N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_130N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_13F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_25F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_28N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_2F,Hemiscylliidae,Chiloscyllium,punctatum,2
20_80M_34F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_35F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_36N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_40F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_44F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_47F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_48F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_49F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_4F,Hemiscylliidae,Chiloscyllium,punctatum,2
20_80M_52F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_55N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_57F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_59N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_6F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_77F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_78F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_81F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_86N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_88N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_92N,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_93F,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_95F,Hemiscylliidae,Chiloscyllium,punctatum,1
21_80M_102,Hemiscylliidae,Chiloscyllium,punctatum,1
21_80M_153,Hemiscylliidae,Chiloscyllium,punctatum,1
21_80M_162,Hemiscylliidae,Chiloscyllium,punctatum,1
21_80M_226,Hemiscylliidae,Chiloscyllium,punctatum,1
21_80M_252,Hemiscylliidae,Chiloscyllium,punctatum,1
20_80M_100F,Labridae,Choerodon,cephalotes,4
20_80M_100F,Labridae,Choerodon,vitta,2
20_80M_100F,Labridae,Macropharyngodon,negrosensis,1
20_80M_100N,Labridae,Choerodon,cephalotes,3
20_80M_100N,Labridae,Choerodon,vitta,1
20_80M_101F,Labridae,Choerodon,cephalotes,2
20_80M_101F,Labridae,Choerodon,vitta,2
20_80M_101N,Labridae,Choerodon,cauteroma,3
20_80M_101N,Labridae,Choerodon,cephalotes,1
20_80M_101N,Labridae,Choerodon,vitta,1
20_80M_102F,Labridae,Choerodon,cephalotes,3
20_80M_102F,Labridae,Choerodon,vitta,1
20_80M_102N,Labridae,Choerodon,cephalotes,1
20_80M_103F,Labridae,Choerodon,cephalotes,2
20_80M_103F,Labridae,Choerodon,vitta,1
20_80M_103N,Labridae,Choerodon,cephalotes,3
20_80M_103N,Labridae,Choerodon,vitta,1
20_80M_104F,Labridae,Choerodon,cephalotes,2
20_80M_104F,Labridae,Choerodon,vitta,1
20_80M_104N,Labridae,Choerodon,cephalotes,4
20_80M_104N,Labridae,Choerodon,vitta,1
20_80M_105N,Labridae,Choerodon,cephalotes,3
20_80M_106N,Labridae,Choerodon,cauteroma,1
20_80M_106N,Labridae,Choerodon,cephalotes,2
20_80M_106N,Labridae,Choerodon,vitta,1
20_80M_10F,Labridae,Choerodon,cephalotes,4
20_80M_10F,Labridae,Choerodon,vitta,4
20_80M_10N,Labridae,Choerodon,cauteroma,3
20_80M_10N,Labridae,Choerodon,cephalotes,1
20_80M_110N,Labridae,Choerodon,cephalotes,5
20_80M_110N,Labridae,Choerodon,vitta,5
20_80M_111N,Labridae,Choerodon,cephalotes,3
20_80M_111N,Labridae,Choerodon,vitta,1
20_80M_112N,Labridae,Anampses,lennardi,2
20_80M_112N,Labridae,Choerodon,cauteroma,3
20_80M_112N,Labridae,Choerodon,cephalotes,1
20_80M_112N,Labridae,Choerodon,cyanodus,1
20_80M_112N,Labridae,Choerodon,schoenleinii,1
20_80M_113N,Labridae,Choerodon,cephalotes,1
20_80M_114N,Labridae,Choerodon,cauteroma,2
20_80M_114N,Labridae,Choerodon,cephalotes,8
20_80M_115N,Labridae,Choerodon,vitta,4
20_80M_115N,Labridae,Macropharyngodon,negrosensis,1
20_80M_116N,Labridae,Anampses,lennardi,1
20_80M_116N,Labridae,Choerodon,cephalotes,3
20_80M_116N,Labridae,Choerodon,vitta,2
20_80M_117N,Labridae,Choerodon,cephalotes,1
20_80M_118N,Labridae,Choerodon,cephalotes,3
20_80M_118N,Labridae,Coris,pictoides,4
20_80M_119N,Labridae,Anampses,lennardi,1
20_80M_119N,Labridae,Choerodon,cauteroma,3
20_80M_11F,Labridae,Choerodon,cephalotes,2
20_80M_11F,Labridae,Choerodon,vitta,3
20_80M_11N,Labridae,Choerodon,cephalotes,1
20_80M_120N,Labridae,Choerodon,cephalotes,1
20_80M_120N,Labridae,Choerodon,vitta,2
20_80M_120N,Labridae,Macropharyngodon,negrosensis,1
20_80M_121N,Labridae,Anampses,lennardi,1
20_80M_121N,Labridae,Choerodon,cauteroma,3
20_80M_121N,Labridae,Choerodon,schoenleinii,1
20_80M_122N,Labridae,Choerodon,cauteroma,1
20_80M_122N,Labridae,Choerodon,cephalotes,1
20_80M_122N,Labridae,Choerodon,vitta,2
20_80M_122N,Labridae,Macropharyngodon,negrosensis,1
20_80M_123N,Labridae,Anampses,lennardi,1
20_80M_123N,Labridae,Choerodon,cauteroma,2
20_80M_123N,Labridae,Choerodon,cephalotes,3
20_80M_124N,Labridae,Choerodon,cephalotes,1
20_80M_125N,Labridae,Anampses,lennardi,1
20_80M_125N,Labridae,Choerodon,cauteroma,1
20_80M_125N,Labridae,Choerodon,cephalotes,3
20_80M_125N,Labridae,Choerodon,vitta,2
20_80M_126N,Labridae,Choerodon,cephalotes,1
20_80M_127N,Labridae,Choerodon,cephalotes,2
20_80M_128N,Labridae,Choerodon,cephalotes,3
20_80M_128N,Labridae,Choerodon,vitta,2
20_80M_129N,Labridae,Choerodon,cephalotes,1
20_80M_12F,Labridae,Choerodon,cephalotes,2
20_80M_12F,Labridae,Choerodon,vitta,2
20_80M_12F,Labridae,Macropharyngodon,negrosensis,6
20_80M_130N,Labridae,Choerodon,cauteroma,1
20_80M_131N,Labridae,Iniistius,pavo,1
20_80M_132N,Labridae,Choerodon,cauteroma,3
20_80M_133N,Labridae,Choerodon,cauteroma,1
20_80M_133N,Labridae,Choerodon,vitta,2
20_80M_133N,Labridae,Coris,pictoides,7
20_80M_133N,Labridae,Leptojulis,cyanopleura,1
20_80M_13F,Labridae,Choerodon,cauteroma,1
20_80M_13F,Labridae,Choerodon,cephalotes,3
20_80M_13F,Labridae,Choerodon,vitta,3
20_80M_13N,Labridae,Choerodon,cephalotes,2
20_80M_13N,Labridae,Choerodon,vitta,1
20_80M_14F,Labridae,Choerodon,cauteroma,5
20_80M_14F,Labridae,Choerodon,cephalotes,1
20_80M_14N,Labridae,Choerodon,cephalotes,4
20_80M_14N,Labridae,Choerodon,vitta,1
20_80M_15F,Labridae,Choerodon,cephalotes,5
20_80M_15F,Labridae,Choerodon,vitta,1
20_80M_15F,Labridae,Macropharyngodon,negrosensis,2
20_80M_15N,Labridae,Choerodon,cephalotes,1
20_80M_16F,Labridae,Choerodon,cephalotes,4
20_80M_16F,Labridae,Choerodon,vitta,1
20_80M_16N,Labridae,Choerodon,cephalotes,1
20_80M_16N,Labridae,Iniistius,pavo,1
20_80M_17F,Labridae,Anampses,lennardi,1
20_80M_17F,Labridae,Choerodon,cauteroma,3
20_80M_17F,Labridae,Choerodon,cephalotes,1
20_80M_17N,Labridae,Choerodon,cephalotes,1
20_80M_18F,Labridae,Anampses,lennardi,1
20_80M_18F,Labridae,Choerodon,cauteroma,3
20_80M_18F,Labridae,Choerodon,cephalotes,1
20_80M_18F,Labridae,Choerodon,cyanodus,3
20_80M_18F,Labridae,Choerodon,schoenleinii,2
20_80M_19F,Labridae,Choerodon,cephalotes,1
20_80M_19F,Labridae,Choerodon,vitta,2
20_80M_19N,Labridae,Choerodon,cauteroma,1
20_80M_19N,Labridae,Choerodon,cephalotes,2
20_80M_1F,Labridae,Choerodon,cephalotes,1
20_80M_20F,Labridae,Choerodon,cephalotes,2
20_80M_20F,Labridae,Choerodon,vitta,1
20_80M_20N,Labridae,Choerodon,cauteroma,1
20_80M_21F,Labridae,Choerodon,cephalotes,2
20_80M_21F,Labridae,Choerodon,vitta,5
20_80M_22F,Labridae,Anampses,lennardi,2
20_80M_22F,Labridae,Choerodon,cauteroma,3
20_80M_22F,Labridae,Choerodon,cephalotes,2
20_80M_22F,Labridae,Choerodon,vitta,2
20_80M_22N,Labridae,Choerodon,cephalotes,1
20_80M_23F,Labridae,Choerodon,cauteroma,1
20_80M_23F,Labridae,Choerodon,cephalotes,2
20_80M_23F,Labridae,Choerodon,vitta,2
20_80M_23N,Labridae,Choerodon,cephalotes,2
20_80M_24F,Labridae,Choerodon,cephalotes,4
20_80M_24F,Labridae,Choerodon,vitta,3
20_80M_24F,Labridae,Macropharyngodon,negrosensis,8
20_80M_24N,Labridae,Choerodon,cephalotes,3
20_80M_24N,Labridae,Choerodon,vitta,3
20_80M_25F,Labridae,Choerodon,cephalotes,3
20_80M_25F,Labridae,Choerodon,vitta,1
20_80M_25N,Labridae,Choerodon,cephalotes,3
20_80M_25N,Labridae,Choerodon,vitta,2
20_80M_26F,Labridae,Anampses,lennardi,1
20_80M_26F,Labridae,Choerodon,cephalotes,3
20_80M_26F,Labridae,Choerodon,vitta,2
20_80M_26N,Labridae,Anampses,lennardi,1
20_80M_26N,Labridae,Choerodon,cauteroma,4
20_80M_26N,Labridae,Choerodon,cephalotes,1
20_80M_27F,Labridae,Anampses,lennardi,2
20_80M_27F,Labridae,Choerodon,cauteroma,2
20_80M_27F,Labridae,Choerodon,cephalotes,1
20_80M_27N,Labridae,Choerodon,cauteroma,2
20_80M_27N,Labridae,Choerodon,cephalotes,2
20_80M_27N,Labridae,Choerodon,vitta,2
20_80M_28F,Labridae,Choerodon,cephalotes,2
20_80M_28F,Labridae,Choerodon,vitta,6
20_80M_28F,Labridae,Coris,pictoides,4
20_80M_28F,Labridae,Macropharyngodon,negrosensis,1
20_80M_28N,Labridae,Choerodon,cauteroma,1
20_80M_28N,Labridae,Choerodon,cephalotes,3
20_80M_28N,Labridae,Choerodon,vitta,4
20_80M_29F,Labridae,Choerodon,cauteroma,1
20_80M_29F,Labridae,Choerodon,cephalotes,1
20_80M_29F,Labridae,Coris,pictoides,2
20_80M_29F,Labridae,Macropharyngodon,negrosensis,2
20_80M_29N,Labridae,Anampses,lennardi,1
20_80M_29N,Labridae,Choerodon,cauteroma,3
20_80M_29N,Labridae,Choerodon,cephalotes,2
20_80M_29N,Labridae,Choerodon,vitta,2
20_80M_2F,Labridae,Choerodon,cauteroma,5
20_80M_2F,Labridae,Choerodon,cephalotes,1
20_80M_30F,Labridae,Choerodon,cauteroma,1
20_80M_30F,Labridae,Choerodon,schoenleinii,1
20_80M_30F,Labridae,Choerodon,vitta,4
20_80M_30F,Labridae,Coris,pictoides,4
20_80M_30F,Labridae,Pteragogus,enneacanthus,1
20_80M_30N,Labridae,Choerodon,cephalotes,7
20_80M_30N,Labridae,Choerodon,vitta,1
20_80M_31F,Labridae,Choerodon,cauteroma,1
20_80M_31N,Labridae,Choerodon,cephalotes,3
20_80M_32F,Labridae,Choerodon,cephalotes,2
20_80M_32F,Labridae,Choerodon,vitta,5
20_80M_33F,Labridae,Anampses,lennardi,1
20_80M_33F,Labridae,Choerodon,cauteroma,2
20_80M_33F,Labridae,Choerodon,cephalotes,1
20_80M_33F,Labridae,Choerodon,schoenleinii,1
20_80M_33F,Labridae,Choerodon,vitta,2
20_80M_33N,Labridae,Anampses,lennardi,1
20_80M_33N,Labridae,Choerodon,cauteroma,2
20_80M_33N,Labridae,Choerodon,cephalotes,3
20_80M_33N,Labridae,Choerodon,schoenleinii,1
20_80M_34F,Labridae,Anampses,lennardi,4
20_80M_34F,Labridae,Choerodon,cauteroma,2
20_80M_34F,Labridae,Choerodon,schoenleinii,1
20_80M_34F,Labridae,Choerodon,vitta,1
20_80M_35F,Labridae,Anampses,lennardi,3
20_80M_35F,Labridae,Choerodon,cauteroma,3
20_80M_35F,Labridae,Choerodon,cephalotes,1
20_80M_35F,Labridae,Choerodon,schoenleinii,1
20_80M_35N,Labridae,Choerodon,cauteroma,8
20_80M_35N,Labridae,Choerodon,cephalotes,2
20_80M_35N,Labridae,Choerodon,vitta,3
20_80M_36F,Labridae,Choerodon,cauteroma,1
20_80M_36F,Labridae,Choerodon,cephalotes,1
20_80M_36F,Labridae,Choerodon,schoenleinii,1
20_80M_36N,Labridae,Choerodon,cauteroma,6
20_80M_36N,Labridae,Choerodon,cephalotes,1
20_80M_36N,Labridae,Choerodon,cyanodus,2
20_80M_36N,Labridae,Choerodon,vitta,3
20_80M_37F,Labridae,Anampses,lennardi,4
20_80M_37F,Labridae,Choerodon,cauteroma,2
20_80M_37F,Labridae,Choerodon,cyanodus,1
20_80M_37F,Labridae,Choerodon,schoenleinii,1
20_80M_37F,Labridae,Choerodon,vitta,1
20_80M_37N,Labridae,Choerodon,cauteroma,2
20_80M_37N,Labridae,Choerodon,cephalotes,2
20_80M_37N,Labridae,Choerodon,vitta,1
20_80M_38F,Labridae,Choerodon,cephalotes,1
20_80M_38F,Labridae,Iniistius,pavo,1
20_80M_38N,Labridae,Choerodon,cauteroma,1
20_80M_38N,Labridae,Choerodon,cephalotes,2
20_80M_38N,Labridae,Choerodon,vitta,4
20_80M_39F,Labridae,Choerodon,cauteroma,3
20_80M_39F,Labridae,Choerodon,cephalotes,2
20_80M_39F,Labridae,Choerodon,schoenleinii,1
20_80M_39F,Labridae,Coris,pictoides,1
20_80M_39F,Labridae,Leptojulis,cyanopleura,7
20_80M_39N,Labridae,Choerodon,cauteroma,2
20_80M_39N,Labridae,Choerodon,cephalotes,1
20_80M_39N,Labridae,Choerodon,vitta,4
20_80M_3F,Labridae,Choerodon,cauteroma,1
20_80M_3F,Labridae,Choerodon,cephalotes,2
20_80M_40F,Labridae,Choerodon,cauteroma,2
20_80M_40F,Labridae,Choerodon,cephalotes,1
20_80M_40F,Labridae,Choerodon,vitta,5
20_80M_40F,Labridae,Coris,pictoides,5
20_80M_40F,Labridae,Macropharyngodon,negrosensis,1
20_80M_41F,Labridae,Choerodon,cauteroma,1
20_80M_41F,Labridae,Choerodon,schoenleinii,1
20_80M_41F,Labridae,Coris,pictoides,7
20_80M_42F,Labridae,Choerodon,cauteroma,1
20_80M_42F,Labridae,Choerodon,cephalotes,2
20_80M_43F,Labridae,Choerodon,cauteroma,1
20_80M_43F,Labridae,Choerodon,cephalotes,1
20_80M_44F,Labridae,Choerodon,cephalotes,1
20_80M_45F,Labridae,Choerodon,cauteroma,1
20_80M_45F,Labridae,Choerodon,cephalotes,1
20_80M_46F,Labridae,Choerodon,cauteroma,1
20_80M_47F,Labridae,Cheilinus,chlorourus,1
20_80M_47F,Labridae,Choerodon,cephalotes,2
20_80M_47F,Labridae,Choerodon,vitta,1
20_80M_47F,Labridae,Macropharyngodon,negrosensis,1
20_80M_48F,Labridae,Choerodon,cephalotes,2
20_80M_48F,Labridae,Choerodon,vitta,4
20_80M_48F,Labridae,Macropharyngodon,negrosensis,2
20_80M_49F,Labridae,Choerodon,cauteroma,2
20_80M_49F,Labridae,Choerodon,cephalotes,3
20_80M_49F,Labridae,Choerodon,vitta,2
20_80M_4F,Labridae,Choerodon,cauteroma,1
20_80M_4F,Labridae,Choerodon,cephalotes,3
20_80M_4F,Labridae,Choerodon,vitta,5
20_80M_50F,Labridae,Choerodon,cauteroma,1
20_80M_50F,Labridae,Choerodon,cephalotes,3
20_80M_50F,Labridae,Choerodon,vitta,1
20_80M_51F,Labridae,Choerodon,cephalotes,1
20_80M_51F,Labridae,Choerodon,vitta,1
20_80M_52F,Labridae,Choerodon,cephalotes,2
20_80M_52F,Labridae,Choerodon,vitta,1
20_80M_53F,Labridae,Choerodon,cephalotes,3
20_80M_54F,Labridae,Choerodon,cephalotes,1
20_80M_54F,Labridae,Choerodon,vitta,1
20_80M_54N,Labridae,Choerodon,cephalotes,3
20_80M_55F,Labridae,Choerodon,cephalotes,6
20_80M_55F,Labridae,Choerodon,vitta,4
20_80M_55N,Labridae,Choerodon,cephalotes,3
20_80M_56F,Labridae,Choerodon,cephalotes,2
20_80M_56F,Labridae,Iniistius,pavo,1
20_80M_56F,Labridae,Macropharyngodon,negrosensis,4
20_80M_56N,Labridae,Choerodon,cephalotes,6
20_80M_56N,Labridae,Choerodon,vitta,3
20_80M_57F,Labridae,Choerodon,cephalotes,2
20_80M_57F,Labridae,Choerodon,vitta,1
20_80M_57N,Labridae,Choerodon,cephalotes,6
20_80M_58F,Labridae,Choerodon,cauteroma,3
20_80M_58F,Labridae,Choerodon,cephalotes,1
20_80M_58F,Labridae,Coris,pictoides,1
20_80M_59F,Labridae,Choerodon,cephalotes,3
20_80M_59F,Labridae,Choerodon,vitta,2
20_80M_59F,Labridae,Coris,pictoides,1
20_80M_59F,Labridae,Macropharyngodon,negrosensis,2
20_80M_59N,Labridae,Choerodon,cephalotes,2
20_80M_5F,Labridae,Anampses,lennardi,1
20_80M_5F,Labridae,Choerodon,cauteroma,3
20_80M_5F,Labridae,Choerodon,cephalotes,1
20_80M_5F,Labridae,Choerodon,schoenleinii,1
20_80M_5N,Labridae,Choerodon,cephalotes,2
20_80M_5N,Labridae,Choerodon,vitta,1
20_80M_60F,Labridae,Choerodon,cephalotes,5
20_80M_60F,Labridae,Choerodon,vitta,2
20_80M_60N,Labridae,Choerodon,cauteroma,1
20_80M_60N,Labridae,Choerodon,cephalotes,2
20_80M_61F,Labridae,Anampses,lennardi,3
20_80M_61F,Labridae,Choerodon,cauteroma,2
20_80M_61F,Labridae,Choerodon,cephalotes,3
20_80M_62F,Labridae,Choerodon,cephalotes,1
20_80M_62F,Labridae,Choerodon,vitta,5
20_80M_63F,Labridae,Choerodon,cauteroma,1
20_80M_63F,Labridae,Choerodon,cephalotes,1
20_80M_63F,Labridae,Choerodon,vitta,1
20_80M_63N,Labridae,Choerodon,cephalotes,5
20_80M_63N,Labridae,Choerodon,vitta,3
20_80M_64F,Labridae,Anampses,lennardi,1
20_80M_64F,Labridae,Choerodon,cauteroma,2
20_80M_64F,Labridae,Choerodon,schoenleinii,1
20_80M_64F,Labridae,Coris,pictoides,8
20_80M_64N,Labridae,Choerodon,cauteroma,1
20_80M_64N,Labridae,Choerodon,cephalotes,2
20_80M_64N,Labridae,Choerodon,schoenleinii,1
20_80M_65F,Labridae,Choerodon,cephalotes,1
20_80M_65F,Labridae,Coris,pictoides,1
20_80M_65N,Labridae,Choerodon,cauteroma,1
20_80M_65N,Labridae,Choerodon,cephalotes,1
20_80M_65N,Labridae,Choerodon,schoenleinii,1
20_80M_65N,Labridae,Choerodon,vitta,1
20_80M_66F,Labridae,Choerodon,cauteroma,3
20_80M_66F,Labridae,Choerodon,schoenleinii,1
20_80M_66N,Labridae,Choerodon,cauteroma,3
20_80M_66N,Labridae,Choerodon,cephalotes,1
20_80M_66N,Labridae,Choerodon,vitta,1
20_80M_67F,Labridae,Choerodon,cauteroma,1
20_80M_67F,Labridae,Choerodon,cephalotes,1
20_80M_67F,Labridae,Choerodon,vitta,1
20_80M_67F,Labridae,Coris,pictoides,2
20_80M_67F,Labridae,Macropharyngodon,negrosensis,1
20_80M_67N,Labridae,Choerodon,cephalotes,1
20_80M_68F,Labridae,Choerodon,cephalotes,1
20_80M_68F,Labridae,Iniistius,pavo,1
20_80M_69F,Labridae,Choerodon,cephalotes,2
20_80M_6F,Labridae,Anampses,lennardi,3
20_80M_6F,Labridae,Choerodon,cauteroma,3
20_80M_6F,Labridae,Choerodon,cephalotes,2
20_80M_6F,Labridae,Choerodon,cyanodus,1
20_80M_6F,Labridae,Choerodon,schoenleinii,1
20_80M_70F,Labridae,Choerodon,cephalotes,2
20_80M_71F,Labridae,Choerodon,cephalotes,2
20_80M_71F,Labridae,Coris,pictoides,2
20_80M_72F,Labridae,Anampses,lennardi,1
20_80M_72F,Labridae,Choerodon,cephalotes,1
20_80M_72F,Labridae,Choerodon,vitta,1
20_80M_72F,Labridae,Coris,pictoides,1
20_80M_72F,Labridae,Macropharyngodon,negrosensis,1
20_80M_73F,Labridae,Choerodon,cephalotes,1
20_80M_73F,Labridae,Coris,pictoides,1
20_80M_74F,Labridae,Choerodon,cephalotes,1
20_80M_75F,Labridae,Choerodon,cephalotes,3
20_80M_75F,Labridae,Choerodon,cyanodus,1
20_80M_75F,Labridae,Choerodon,vitta,3
20_80M_75F,Labridae,Coris,pictoides,2
20_80M_75F,Labridae,Pteragogus,enneacanthus,2
20_80M_76F,Labridae,Choerodon,cauteroma,2
20_80M_76F,Labridae,Choerodon,vitta,5
20_80M_76F,Labridae,Coris,pictoides,2
20_80M_77F,Labridae,Anampses,lennardi,1
20_80M_77F,Labridae,Choerodon,cauteroma,3
20_80M_77F,Labridae,Choerodon,cephalotes,3
20_80M_78F,Labridae,Choerodon,cauteroma,1
20_80M_78F,Labridae,Choerodon,cephalotes,1
20_80M_78F,Labridae,Choerodon,vitta,4
20_80M_78F,Labridae,Macropharyngodon,negrosensis,1
20_80M_79F,Labridae,Choerodon,cauteroma,1
20_80M_7F,Labridae,Choerodon,cauteroma,3
20_80M_7F,Labridae,Choerodon,cephalotes,1
20_80M_7F,Labridae,Choerodon,cyanodus,1
20_80M_7F,Labridae,Choerodon,vitta,1
20_80M_7N,Labridae,Choerodon,cauteroma,2
20_80M_7N,Labridae,Choerodon,cephalotes,2
20_80M_7N,Labridae,Choerodon,schoenleinii,1
20_80M_80F,Labridae,Anampses,lennardi,1
20_80M_80F,Labridae,Choerodon,cauteroma,3
20_80M_80F,Labridae,Choerodon,cephalotes,1
20_80M_80F,Labridae,Choerodon,schoenleinii,1
20_80M_81F,Labridae,Choerodon,cauteroma,3
20_80M_81F,Labridae,Choerodon,cephalotes,1
20_80M_81F,Labridae,Choerodon,vitta,2
20_80M_81F,Labridae,Coris,pictoides,2
20_80M_82F,Labridae,Anampses,lennardi,3
20_80M_82F,Labridae,Choerodon,cauteroma,2
20_80M_82F,Labridae,Choerodon,cephalotes,2
20_80M_82F,Labridae,Choerodon,vitta,1
20_80M_83F,Labridae,Choerodon,cauteroma,2
20_80M_83F,Labridae,Choerodon,cephalotes,1
20_80M_83F,Labridae,Choerodon,schoenleinii,1
20_80M_84F,Labridae,Choerodon,cephalotes,2
20_80M_84F,Labridae,Choerodon,vitta,1
20_80M_84F,Labridae,Coris,pictoides,4
20_80M_84F,Labridae,Macropharyngodon,negrosensis,5
20_80M_84N,Labridae,Choerodon,cephalotes,1
20_80M_84N,Labridae,Choerodon,vitta,1
20_80M_85F,Labridae,Choerodon,cauteroma,4
20_80M_85F,Labridae,Coris,pictoides,3
20_80M_85N,Labridae,Choerodon,cephalotes,1
20_80M_85N,Labridae,Choerodon,vitta,1
20_80M_86F,Labridae,Choerodon,cephalotes,1
20_80M_86F,Labridae,Choerodon,vitta,2
20_80M_86F,Labridae,Coris,pictoides,2
20_80M_86N,Labridae,Anampses,lennardi,2
20_80M_86N,Labridae,Choerodon,cephalotes,20
20_80M_86N,Labridae,Choerodon,vitta,6
20_80M_86N,Labridae,Macropharyngodon,negrosensis,2
20_80M_87F,Labridae,Choerodon,cephalotes,1
20_80M_87F,Labridae,Choerodon,vitta,2
20_80M_87F,Labridae,Coris,pictoides,1
20_80M_87N,Labridae,Anampses,lennardi,2
20_80M_87N,Labridae,Choerodon,cauteroma,3
20_80M_87N,Labridae,Choerodon,cephalotes,2
20_80M_87N,Labridae,Choerodon,vitta,1
20_80M_88F,Labridae,Anampses,lennardi,1
20_80M_88F,Labridae,Choerodon,cauteroma,2
20_80M_88F,Labridae,Choerodon,cephalotes,1
20_80M_88F,Labridae,Choerodon,vitta,2
20_80M_88F,Labridae,Leptojulis,cyanopleura,7
20_80M_88N,Labridae,Choerodon,cauteroma,2
20_80M_88N,Labridae,Choerodon,cephalotes,6
20_80M_89F,Labridae,Anampses,lennardi,1
20_80M_89F,Labridae,Choerodon,cauteroma,1
20_80M_89F,Labridae,Choerodon,schoenleinii,1
20_80M_89N,Labridae,Choerodon,cephalotes,3
20_80M_89N,Labridae,Choerodon,vitta,1
20_80M_8F,Labridae,Cheilio,inermis,1
20_80M_8F,Labridae,Choerodon,cephalotes,1
20_80M_8F,Labridae,Choerodon,vitta,1
20_80M_8F,Labridae,Macropharyngodon,negrosensis,1
20_80M_90F,Labridae,Anampses,lennardi,1
20_80M_90F,Labridae,Choerodon,cauteroma,1
20_80M_90F,Labridae,Choerodon,cephalotes,2
20_80M_90N,Labridae,Choerodon,cauteroma,1
20_80M_90N,Labridae,Choerodon,cephalotes,4
