Dot Point Measurements																									
																									
"Generated: Tuesday, December 05, 2017 15:33:46"																									
																									
Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	CATAMI_L1	CATAMI_L2	CATAMI_L3	CATAMI_L4	CATAMI_L5	CATAMI_L6	Description [Code]	CATAMI Sp Code	Radius %
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	675	576	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	944	576	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	405	960	12/01/2017	Butlers Point Autumn											Open Water			Open					15.5
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	675	960	12/01/2017	Butlers Point Autumn											Open Water			Open					15.5
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	944	960	12/01/2017	Butlers Point Autumn											Sponges	Massive forms	Simple		2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000904			46.6
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	405	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	675	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	944	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	675	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_08_24032015_284.avi	18718	28:57.0	944	1727	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	136	193	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	405	193	12/01/2017	Butlers Point Autumn											Sponges	Erect forms	Branching	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000915			89.8
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	675	193	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	944	193	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	136	576	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)			"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	405	576	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)			"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	675	576	12/01/2017	Butlers Point Autumn											Sponges	Erect forms	Multi Form	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	1000912			46.9
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	944	576	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	136	960	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)			"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	405	960	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	675	960	12/01/2017	Butlers Point Autumn											Sponges	Erect forms	Branching	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000915			15.5
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	944	960	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.6
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	136	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 5		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.3
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	405	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 5		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	675	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	944	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	675	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_09_09032015_407.avi	12259	33:14.1	944	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	136	193	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	405	193	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.8
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	675	193	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.8
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	944	193	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				100
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	136	576	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	405	576	12/01/2017	Butlers Point Autumn											Bryozoa	Soft		Open	3. Good relief structure with some overhangs. >45 substrate slope	20000905			46.9
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	675	576	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	944	576	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"				64.3
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	405	960	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	675	960	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	944	960	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.6
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	136	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.3
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	405	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 5		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	675	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 5		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	944	1344	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.3
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	136	1727	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	405	1727	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 3		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.8
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	675	1727	12/01/2017	Butlers Point Autumn											Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
DeepReef_Butlers_10_25032015_404.avi	11906	52:56.6	944	1727	12/01/2017	Butlers Point Autumn											Sponges	Erect forms	Branching	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000915			100
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	136	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	405	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	675	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	944	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	136	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	405	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	675	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	944	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	136	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.6
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	405	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					15.5
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	675	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					15.5
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	944	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.6
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	405	1344	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	675	1344	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	944	1344	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	675	1727	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
DeepReef_Butlers_11_25032015_284.avi	24127	18:37.6	944	1727	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	136	193	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	405	193	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	675	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open		80300902			89.8
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	944	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited		80300902			100
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	136	576	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	405	576	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	675	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited		80300902			46.9
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited		80300902			64.3
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	405	960	12/01/2017	Butlers Point Autumn											Open Water			Open					15.5
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	90300910			15.5
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	944	960	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	90300910			46.6
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	405	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	675	1344	12/01/2017	Butlers Point Autumn											Unknown			Open	Unknown				46.9
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	944	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	90300910			64.3
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	675	1727	12/01/2017	Butlers Point Autumn											Unknown			Open	Unknown				89.8
DeepReef_Butlers_12_25032015_405.avi	6533	31:59.6	944	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			100
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	136	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	405	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	675	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			89.8
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	944	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	Unknown	80300902			100
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	136	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	405	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	675	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited		80300902			64.3
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	136	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.6
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	405	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					15.5
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	675	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					15.5
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	944	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.6
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	405	1344	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	675	1344	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	944	1344	12/01/2017	Butlers Point Autumn											Open Water			Limited					64.3
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_13_25032015_404.avi	20636	12:32.4	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
