Sample,Family,Genus,Species,Count
2018_LGSE3_6,Dasyatidae,Neotrygon,australiae,1
2018_NBRO_5,Dasyatidae,Neotrygon,australiae,1
2018_SBRO_1,Dasyatidae,Neotrygon,australiae,1
2018_SBRO_3,Dasyatidae,Neotrygon,australiae,1
2018_SBRO_6,Dasyatidae,Neotrygon,australiae,1
2018a_WHR1_6,Dasyatidae,Neotrygon,australiae,1
2018_GIBS1_1,Hemigaleidae,Hemigaleus,australiensis,1
2018_NBRO_3,Labridae,Bodianus,axillaris,2
2018_SBRO_3,Labridae,Bodianus,axillaris,1
2018_SBRO_4,Labridae,Bodianus,axillaris,2
2018_SBRO_5,Labridae,Bodianus,axillaris,1
2018_SROB_5,Labridae,Bodianus,axillaris,1
2018_NBRO_3,Labridae,Coris,aygula,1
2018_NBRO_5,Labridae,Coris,aygula,1
2018_CASS3_3,Pomacentridae,Neopomacentrus,azysron,19
2018_CASS3_4,Pomacentridae,Neopomacentrus,azysron,1
2018_CASS3_5,Pomacentridae,Neopomacentrus,azysron,5
2018_CONIS_1,Pomacentridae,Neopomacentrus,azysron,11
2018_CONIS_5,Pomacentridae,Neopomacentrus,azysron,4
2018_CONIS_6,Pomacentridae,Neopomacentrus,azysron,1
2018_FENW1_5,Pomacentridae,Neopomacentrus,azysron,2
2018_FENW1_6,Pomacentridae,Neopomacentrus,azysron,90
2018_HATP1_2,Pomacentridae,Neopomacentrus,azysron,6
2018_LAF1_4,Pomacentridae,Neopomacentrus,azysron,1
2018_LAPW1_2,Pomacentridae,Neopomacentrus,azysron,10
2018_LAPW1_3,Pomacentridae,Neopomacentrus,azysron,9
2018_LGSE2_3,Pomacentridae,Neopomacentrus,azysron,1
2018_LGSE3_1,Pomacentridae,Neopomacentrus,azysron,26
2018_LGSE3_3,Pomacentridae,Neopomacentrus,azysron,1
2018_NMAR_2,Pomacentridae,Neopomacentrus,azysron,2
2018_NMAR_6,Pomacentridae,Neopomacentrus,azysron,1
2018_NROB_3,Pomacentridae,Neopomacentrus,azysron,7
2018_NROB_4,Pomacentridae,Neopomacentrus,azysron,6
2018_NROB_5,Pomacentridae,Neopomacentrus,azysron,34
2018_NROB_6,Pomacentridae,Neopomacentrus,azysron,13
2018_PASC1_1,Pomacentridae,Neopomacentrus,azysron,1
2018_PASC1_2,Pomacentridae,Neopomacentrus,azysron,9
2018_PASC1_3,Pomacentridae,Neopomacentrus,azysron,4
2018_PASC1_6,Pomacentridae,Neopomacentrus,azysron,10
2018_PASC2_2,Pomacentridae,Neopomacentrus,azysron,1
2018_PASC2_4,Pomacentridae,Neopomacentrus,azysron,65
2018_PASC2_6,Pomacentridae,Neopomacentrus,azysron,33
2018_RANSE_4,Pomacentridae,Neopomacentrus,azysron,5
2018_SMAR_4,Pomacentridae,Neopomacentrus,azysron,1
2018_SROB_1,Pomacentridae,Neopomacentrus,azysron,22
2018_SROB_4,Pomacentridae,Neopomacentrus,azysron,8
2018_SROB_5,Pomacentridae,Neopomacentrus,azysron,7
2018_WMNE_2,Pomacentridae,Neopomacentrus,azysron,1
2018_WMNE_5,Pomacentridae,Neopomacentrus,azysron,3
2018_WMNE_6,Pomacentridae,Neopomacentrus,azysron,14
2018a_EHR2_1,Pomacentridae,Neopomacentrus,azysron,1
2018a_EHR2_2,Pomacentridae,Neopomacentrus,azysron,5
2018a_EHR2_6,Pomacentridae,Neopomacentrus,azysron,1
2018a_EHR3_1,Pomacentridae,Neopomacentrus,azysron,1
2018a_EHR3_4,Pomacentridae,Neopomacentrus,azysron,2
2018a_EHR3_5,Pomacentridae,Neopomacentrus,azysron,4
2018a_WHR1_2,Pomacentridae,Neopomacentrus,azysron,1
2018_NMAR_4,Pomacentridae,Neopomacentrus,azysron,37
2018_WMNE_1,Pomacentridae,Neopomacentrus,azysron,5
2018_NBRO_5,Labridae,Stethojulis,bandanensis,7
2018_NMAR_1,Labridae,Stethojulis,bandanensis,5
2018_SBRO_6,Labridae,Stethojulis,bandanensis,8
2018_SBRO_2,Mullidae,Parupeneus,barberinus,1
2018_SROB_6,Mullidae,Parupeneus,barberinus,1
2018_CASS3_4,Chaetodontidae,Chaetodon,baronessa,2
2018_CONIS_1,Chaetodontidae,Chaetodon,baronessa,1
2018_NBRO_2,Chaetodontidae,Chaetodon,baronessa,1
2018_NBRO_5,Chaetodontidae,Chaetodon,baronessa,2
2018_RANSE_2,Chaetodontidae,Chaetodon,baronessa,2
2018_SMAR_5,Chaetodontidae,Chaetodon,baronessa,2
2018_LGSE3_2,Sphyraenidae,Sphyraena,barracuda,1
2018_PASC1_5,Sphyraenidae,Sphyraena,barracuda,1
2018_SMAR_6,Sphyraenidae,Sphyraena,barracuda,1
2018a_CAPEB1_1,Sphyraenidae,Sphyraena,barracuda,1
2018_LGSE3_5,Ephippidae,Platax,batavianus,1
2018_SROB_2,Ephippidae,Platax,batavianus,1
2018a_EHR1_6,Ephippidae,Platax,batavianus,1
2018_CASS3_1,Pomacentridae,Abudefduf,bengalensis,3
2018_CASS3_4,Pomacentridae,Abudefduf,bengalensis,8
2018_CASS3_5,Pomacentridae,Abudefduf,bengalensis,3
2018_CASS3_6,Pomacentridae,Abudefduf,bengalensis,5
2018_CONIS_1,Pomacentridae,Abudefduf,bengalensis,3
2018_CONIS_2,Pomacentridae,Abudefduf,bengalensis,3
2018_CONIS_3,Pomacentridae,Abudefduf,bengalensis,1
2018_CONIS_4,Pomacentridae,Abudefduf,bengalensis,2
2018_CONIS_5,Pomacentridae,Abudefduf,bengalensis,1
2018_FENW1_5,Pomacentridae,Abudefduf,bengalensis,8
2018_FENW1_6,Pomacentridae,Abudefduf,bengalensis,1
2018_GIBPT1_2,Pomacentridae,Abudefduf,bengalensis,1
2018_GIBPT1_6,Pomacentridae,Abudefduf,bengalensis,1
2018_GIBS1_2,Pomacentridae,Abudefduf,bengalensis,2
2018_GIBS1_3,Pomacentridae,Abudefduf,bengalensis,1
2018_GIBS1_3,Pomacentridae,Abudefduf,bengalensis,1
2018_GIBS1_4,Pomacentridae,Abudefduf,bengalensis,1
2018_HATP1_2,Pomacentridae,Abudefduf,bengalensis,3
2018_LAF1_1,Pomacentridae,Abudefduf,bengalensis,1
2018_LAF1_4,Pomacentridae,Abudefduf,bengalensis,2
2018_LAF2_1,Pomacentridae,Abudefduf,bengalensis,1
2018_LAF2_3,Pomacentridae,Abudefduf,bengalensis,1
2018_LAF2_4,Pomacentridae,Abudefduf,bengalensis,1
2018_LAF2_5,Pomacentridae,Abudefduf,bengalensis,1
2018_LAPW1_2,Pomacentridae,Abudefduf,bengalensis,1
2018_LAPW1_6,Pomacentridae,Abudefduf,bengalensis,6
2018_LGSE2_1,Pomacentridae,Abudefduf,bengalensis,1
2018_LGSE2_3,Pomacentridae,Abudefduf,bengalensis,2
2018_LGSE2_4,Pomacentridae,Abudefduf,bengalensis,1
2018_LGSE2_5,Pomacentridae,Abudefduf,bengalensis,7
2018_LGSE3_1,Pomacentridae,Abudefduf,bengalensis,2
2018_LGSE3_2,Pomacentridae,Abudefduf,bengalensis,1
2018_LGSE3_3,Pomacentridae,Abudefduf,bengalensis,3
2018_LGSE3_5,Pomacentridae,Abudefduf,bengalensis,2
2018_NMAR_3,Pomacentridae,Abudefduf,bengalensis,1
2018_NMAR_5,Pomacentridae,Abudefduf,bengalensis,3
2018_NMAR_6,Pomacentridae,Abudefduf,bengalensis,1
2018_NROB_1,Pomacentridae,Abudefduf,bengalensis,1
2018_NROB_4,Pomacentridae,Abudefduf,bengalensis,1
2018_NROB_6,Pomacentridae,Abudefduf,bengalensis,6
2018_PASC1_3,Pomacentridae,Abudefduf,bengalensis,4
2018_PASC1_5,Pomacentridae,Abudefduf,bengalensis,1
2018_PASC1_6,Pomacentridae,Abudefduf,bengalensis,11
2018_PASC2_2,Pomacentridae,Abudefduf,bengalensis,4
2018_PASC2_3,Pomacentridae,Abudefduf,bengalensis,4
2018_PASC2_4,Pomacentridae,Abudefduf,bengalensis,3
2018_PASC2_5,Pomacentridae,Abudefduf,bengalensis,3
2018_PASC2_6,Pomacentridae,Abudefduf,bengalensis,1
2018_RANSE_2,Pomacentridae,Abudefduf,bengalensis,7
2018_RANSE_6,Pomacentridae,Abudefduf,bengalensis,2
2018_SMAR_2,Pomacentridae,Abudefduf,bengalensis,1
2018_SMAR_5,Pomacentridae,Abudefduf,bengalensis,5
2018_SROB_4,Pomacentridae,Abudefduf,bengalensis,5
2018_SROB_5,Pomacentridae,Abudefduf,bengalensis,9
2018_WHR1_2,Pomacentridae,Abudefduf,bengalensis,1
2018_WMNE_6,Pomacentridae,Abudefduf,bengalensis,4
2018a_CAPEB1_1,Pomacentridae,Abudefduf,bengalensis,1
2018a_EHR1_6,Pomacentridae,Abudefduf,bengalensis,2
2018a_EHR2_5,Pomacentridae,Abudefduf,bengalensis,1
2018a_EHR3_3,Pomacentridae,Abudefduf,bengalensis,3
2018a_FRESHB1_2,Pomacentridae,Abudefduf,bengalensis,1
2018a_WHR1_2,Pomacentridae,Abudefduf,bengalensis,2
2018a_WHR1_3,Pomacentridae,Abudefduf,bengalensis,4
2018a_WHR1_5,Pomacentridae,Abudefduf,bengalensis,3
2018_NMAR_4,Pomacentridae,Abudefduf,bengalensis,4
2018_GIBPT1_3,Pomacentridae,Abudefduf,bengalensis,1
2018_CASS3_5,Blenniidae,Ecsenius,bicolor,1
2018_NBRO_3,Labridae,Labroides,bicolor,1
2018_RANSE_5,Blenniidae,Ecsenius,bicolor,1
2018_SBRO_3,Labridae,Labroides,bicolor,1
2018_SBRO_4,Labridae,Labroides,bicolor,1
2018_GIBS1_5,Grammistidae,Diploprion,bifasciatum,1
2018_HATP1_5,Grammistidae,Diploprion,bifasciatum,1
2018a_CAPEB1_6,Grammistidae,Diploprion,bifasciatum,2
2018a_EHR2_5,Grammistidae,Diploprion,bifasciatum,1
2018a_EHR2_6,Grammistidae,Diploprion,bifasciatum,1
2018a_FRESHB1_1,Grammistidae,Diploprion,bifasciatum,1
2018_CASS3_1,Nemipteridae,Scolopsis,bilineata,3
2018_CASS3_4,Nemipteridae,Scolopsis,bilineata,1
2018_CASS3_5,Nemipteridae,Scolopsis,bilineata,2
2018_CASS3_6,Nemipteridae,Scolopsis,bilineata,2
2018_CONIS_2,Nemipteridae,Scolopsis,bilineata,1
2018_CONIS_4,Nemipteridae,Scolopsis,bilineata,1
2018_CONIS_6,Nemipteridae,Scolopsis,bilineata,1
2018_LAF2_2,Nemipteridae,Scolopsis,bilineata,1
2018_LAPW1_2,Nemipteridae,Scolopsis,bilineata,1
2018_LAPW1_3,Nemipteridae,Scolopsis,bilineata,1
2018_LAPW1_6,Nemipteridae,Scolopsis,bilineata,3
2018_LGSE3_1,Nemipteridae,Scolopsis,bilineata,1
2018_LGSE3_5,Nemipteridae,Scolopsis,bilineata,1
2018_NBRO_4,Nemipteridae,Scolopsis,bilineata,1
2018_NROB_2,Nemipteridae,Scolopsis,bilineata,1
2018_PASC1_3,Nemipteridae,Scolopsis,bilineata,2
2018_PASC2_3,Nemipteridae,Scolopsis,bilineata,1
2018_PASC2_5,Nemipteridae,Scolopsis,bilineata,1
2018_PASC2_6,Nemipteridae,Scolopsis,bilineata,2
2018_RANSE_1,Nemipteridae,Scolopsis,bilineata,1
2018_RANSE_2,Nemipteridae,Scolopsis,bilineata,1
2018_RANSE_5,Nemipteridae,Scolopsis,bilineata,1
2018_SBRO_5,Nemipteridae,Scolopsis,bilineata,1
2018_SMAR_2,Nemipteridae,Scolopsis,bilineata,1
2018_SROB_1,Nemipteridae,Scolopsis,bilineata,2
2018_SROB_2,Nemipteridae,Scolopsis,bilineata,1
2018_WMNE_2,Nemipteridae,Scolopsis,bilineata,1
2018_WMNE_5,Nemipteridae,Scolopsis,bilineata,1
2018a_EHR1_6,Nemipteridae,Scolopsis,bilineata,1
2018a_WHR1_2,Nemipteridae,Scolopsis,bilineata,1
2018_WMNE_1,Nemipteridae,Scolopsis,bilineata,2
2018_CASS3_2,Serranidae,Epinephelus,bilobatus,1
2018_NMAR_2,Serranidae,Epinephelus,bilobatus,3
2018_NROB_1,Serranidae,Epinephelus,bilobatus,1
2018_NROB_2,Serranidae,Epinephelus,bilobatus,1
2018_RANSE_6,Serranidae,Epinephelus,bilobatus,1
2018_SMAR_5,Serranidae,Epinephelus,bilobatus,3
2018_SMAR_6,Serranidae,Epinephelus,bilobatus,3
2018a_EHR2_5,Serranidae,Epinephelus,bilobatus,1
2018_HATP1_4,Labridae,Halichoeres,biocellatus,1
2018_HATP1_5,Labridae,Halichoeres,biocellatus,4
2018_LAF2_5,Labridae,Halichoeres,biocellatus,5
2018_LAPW1_4,Labridae,Halichoeres,biocellatus,1
2018_LGSE2_3,Labridae,Halichoeres,biocellatus,1
2018_NMAR_2,Labridae,Halichoeres,biocellatus,1
2018_SBRO_3,Scaridae,Chlorurus,bleekeri,4
2018_SBRO_4,Scaridae,Chlorurus,bleekeri,2
2018_CONIS_1,Serranidae,Cephalopholis,boenak,2
2018_EHR2_1,Serranidae,Cephalopholis,boenak,2
2018_EHR2_5,Serranidae,Cephalopholis,boenak,2
2018_GIBPT1_5,Serranidae,Cephalopholis,boenak,1
2018_GIBS1_2,Serranidae,Cephalopholis,boenak,1
2018_GIBS1_4,Serranidae,Cephalopholis,boenak,2
2018_HATP1_1,Serranidae,Cephalopholis,boenak,1
2018_HATP1_2,Serranidae,Cephalopholis,boenak,2
2018_HATP1_3,Serranidae,Cephalopholis,boenak,2
2018_HATP1_5,Serranidae,Cephalopholis,boenak,2
2018_LAF1_1,Serranidae,Cephalopholis,boenak,2
2018_LAF1_4,Serranidae,Cephalopholis,boenak,1
2018_LAF1_6,Serranidae,Cephalopholis,boenak,1
2018_LAF2_4,Serranidae,Cephalopholis,boenak,1
2018_LAPW1_6,Serranidae,Cephalopholis,boenak,1
2018_NMAR_1,Serranidae,Cephalopholis,boenak,1
2018_NROB_2,Serranidae,Cephalopholis,boenak,1
2018_RANSE_2,Serranidae,Cephalopholis,boenak,1
2018_RANSE_3,Serranidae,Cephalopholis,boenak,2
2018_SMAR_4,Serranidae,Cephalopholis,boenak,1
2018_SROB_2,Serranidae,Cephalopholis,boenak,1
2018_WHR1_1,Serranidae,Cephalopholis,boenak,2
2018a_CAPEB1_5,Serranidae,Cephalopholis,boenak,1
2018a_EHR1_6,Serranidae,Cephalopholis,boenak,1
2018a_EHR2_1,Serranidae,Cephalopholis,boenak,1
2018a_EHR2_6,Serranidae,Cephalopholis,boenak,3
2018a_EHR3_3,Serranidae,Cephalopholis,boenak,2
2018a_EHR3_4,Serranidae,Cephalopholis,boenak,1
2018a_EHR3_5,Serranidae,Cephalopholis,boenak,1
2018a_EHR4_1,Serranidae,Cephalopholis,boenak,1
2018a_EHR4_2,Serranidae,Cephalopholis,boenak,1
2018a_EHR4_3,Serranidae,Cephalopholis,boenak,1
2018a_FRESHB1_2,Serranidae,Cephalopholis,boenak,2
2018a_WHR1_4,Serranidae,Cephalopholis,boenak,2
2018a_WHR1_5,Serranidae,Cephalopholis,boenak,1
2018a_WHR1_6,Serranidae,Cephalopholis,boenak,3
2018_CASS3_4,Lutjanidae,Lutjanus,bohar,1
2018_CASS3_6,Lutjanidae,Lutjanus,bohar,1
2018_CONIS_2,Lutjanidae,Lutjanus,bohar,1
2018_CONIS_3,Lutjanidae,Lutjanus,bohar,1
2018_HATP1_4,Lutjanidae,Lutjanus,bohar,1
2018_NBRO_1,Lutjanidae,Lutjanus,bohar,3
2018_NBRO_2,Lutjanidae,Lutjanus,bohar,3
2018_NBRO_3,Lutjanidae,Lutjanus,bohar,2
2018_NBRO_4,Lutjanidae,Lutjanus,bohar,2
2018_NBRO_5,Lutjanidae,Lutjanus,bohar,1
2018_NBRO_6,Lutjanidae,Lutjanus,bohar,1
2018_NMAR_5,Lutjanidae,Lutjanus,bohar,1
2018_NMAR_6,Lutjanidae,Lutjanus,bohar,1
2018_NROB_1,Lutjanidae,Lutjanus,bohar,1
2018_NROB_2,Lutjanidae,Lutjanus,bohar,1
2018_NROB_5,Lutjanidae,Lutjanus,bohar,1
2018_NROB_6,Lutjanidae,Lutjanus,bohar,1
2018_PASC2_5,Lutjanidae,Lutjanus,bohar,1
2018_RANSE_1,Lutjanidae,Lutjanus,bohar,1
2018_RANSE_6,Lutjanidae,Lutjanus,bohar,1
2018_SBRO_1,Lutjanidae,Lutjanus,bohar,3
2018_SBRO_3,Lutjanidae,Lutjanus,bohar,1
2018_SBRO_4,Lutjanidae,Lutjanus,bohar,5
2018_SBRO_5,Lutjanidae,Lutjanus,bohar,1
2018_SBRO_6,Lutjanidae,Lutjanus,bohar,1
2018_SROB_1,Lutjanidae,Lutjanus,bohar,3
2018_SROB_2,Lutjanidae,Lutjanus,bohar,2
2018_SROB_3,Lutjanidae,Lutjanus,bohar,1
2018_SROB_4,Lutjanidae,Lutjanus,bohar,1
2018_SROB_5,Lutjanidae,Lutjanus,bohar,1
2018_SROB_6,Lutjanidae,Lutjanus,bohar,2
2018_WHR1_1,Lutjanidae,Lutjanus,bohar,1
2018_WMNE_5,Lutjanidae,Lutjanus,bohar,1
2018_NMAR_4,Lutjanidae,Lutjanus,bohar,1
2018_NBRO_3,Holocentridae,Myripristis,botche,1
2018_NBRO_2,Acanthuridae,Naso,brachycentron,1
2018_GIBS1_5,Blenniidae,Petroscirtes,breviceps,2
2018_NBRO_5,Acanthuridae,Naso,brevirostris,2
2018_SBRO_1,Acanthuridae,Naso,brevirostris,1
2018_SBRO_3,Acanthuridae,Naso,brevirostris,4
2018_SBRO_5,Acanthuridae,Naso,brevirostris,2
2018_SBRO_1,Balistidae,Sufflamen,bursa,1
2018_SBRO_2,Balistidae,Sufflamen,bursa,1
2018_SBRO_4,Balistidae,Sufflamen,bursa,1
2018_SBRO_5,Balistidae,Sufflamen,bursa,1
2018_CASS3_6,Caesionidae,Caesio,caerulaurea,9
2018a_WHR1_3,Caesionidae,Caesio,caerulaurea,7
2018_FENW1_6,Haemulidae,Plectorhinchus,caeruleonothus,1
2018_LAF2_6,Haemulidae,Plectorhinchus,caeruleonothus,1
2018_LAPW1_2,Haemulidae,Plectorhinchus,caeruleonothus,1
2018_LAF1_1,Carangidae,Turrum,caeruleopinnatum,1
2018_LAF2_2,Labridae,Anampses,caeruleopunctatus,1
2018_LAF2_3,Labridae,Anampses,caeruleopunctatus,1
2018_NROB_4,Labridae,Anampses,caeruleopunctatus,2
2018_RANSE_4,Labridae,Anampses,caeruleopunctatus,1
2018_SBRO_5,Labridae,Anampses,caeruleopunctatus,1
2018_NBRO_5,Acanthuridae,Naso,caesius,3
2018_LGSE3_6,Rachycentridae,Rachycentron,canadum,1
2018_NMAR_1,Siganidae,Siganus,canaliculatus,6
2018_PASC1_3,Siganidae,Siganus,canaliculatus,1
2018_PASC1_6,Siganidae,Siganus,canaliculatus,3
2018_SBRO_4,Scaridae,Calotomus,carolinus,1
2018_CASS3_1,Lutjanidae,Lutjanus,carponotatus,7
2018_CASS3_2,Lutjanidae,Lutjanus,carponotatus,6
2018_CASS3_3,Lutjanidae,Lutjanus,carponotatus,2
2018_CASS3_4,Lutjanidae,Lutjanus,carponotatus,7
2018_CASS3_5,Lutjanidae,Lutjanus,carponotatus,6
2018_CASS3_6,Lutjanidae,Lutjanus,carponotatus,59
2018_CONIS_1,Lutjanidae,Lutjanus,carponotatus,5
2018_CONIS_2,Lutjanidae,Lutjanus,carponotatus,2
2018_CONIS_3,Lutjanidae,Lutjanus,carponotatus,4
2018_CONIS_4,Lutjanidae,Lutjanus,carponotatus,7
2018_CONIS_5,Lutjanidae,Lutjanus,carponotatus,4
2018_CONIS_6,Lutjanidae,Lutjanus,carponotatus,4
2018_EHR2_1,Lutjanidae,Lutjanus,carponotatus,2
2018_EHR2_4,Lutjanidae,Lutjanus,carponotatus,3
2018_EHR2_5,Lutjanidae,Lutjanus,carponotatus,1
2018_EHR2_6,Lutjanidae,Lutjanus,carponotatus,3
2018_FENW1_1,Lutjanidae,Lutjanus,carponotatus,4
2018_FENW1_2,Lutjanidae,Lutjanus,carponotatus,3
2018_FENW1_4,Lutjanidae,Lutjanus,carponotatus,3
2018_FENW1_5,Lutjanidae,Lutjanus,carponotatus,1
2018_FENW1_6,Lutjanidae,Lutjanus,carponotatus,2
2018_GIBPT1_1,Lutjanidae,Lutjanus,carponotatus,3
2018_GIBPT1_2,Lutjanidae,Lutjanus,carponotatus,4
2018_GIBPT1_4,Lutjanidae,Lutjanus,carponotatus,10
2018_GIBPT1_5,Lutjanidae,Lutjanus,carponotatus,4
2018_GIBPT1_6,Lutjanidae,Lutjanus,carponotatus,3
2018_GIBS1_2,Lutjanidae,Lutjanus,carponotatus,31
2018_GIBS1_3,Lutjanidae,Lutjanus,carponotatus,1
2018_GIBS1_3,Lutjanidae,Lutjanus,carponotatus,5
2018_GIBS1_4,Lutjanidae,Lutjanus,carponotatus,1
2018_HATP1_1,Lutjanidae,Lutjanus,carponotatus,3
2018_HATP1_2,Lutjanidae,Lutjanus,carponotatus,1
2018_HATP1_3,Lutjanidae,Lutjanus,carponotatus,2
2018_HATP1_4,Lutjanidae,Lutjanus,carponotatus,4
2018_HATP1_5,Lutjanidae,Lutjanus,carponotatus,4
2018_LAF1_1,Lutjanidae,Lutjanus,carponotatus,5
2018_LAF1_2,Lutjanidae,Lutjanus,carponotatus,3
2018_LAF1_3,Lutjanidae,Lutjanus,carponotatus,1
2018_LAF1_4,Lutjanidae,Lutjanus,carponotatus,2
2018_LAF1_6,Lutjanidae,Lutjanus,carponotatus,2
2018_LAF2_1,Lutjanidae,Lutjanus,carponotatus,4
2018_LAF2_2,Lutjanidae,Lutjanus,carponotatus,2
2018_LAF2_3,Lutjanidae,Lutjanus,carponotatus,4
2018_LAF2_4,Lutjanidae,Lutjanus,carponotatus,2
2018_LAF2_5,Lutjanidae,Lutjanus,carponotatus,4
2018_LAF2_6,Lutjanidae,Lutjanus,carponotatus,1
2018_LAPW1_2,Lutjanidae,Lutjanus,carponotatus,2
2018_LAPW1_3,Lutjanidae,Lutjanus,carponotatus,1
2018_LAPW1_4,Lutjanidae,Lutjanus,carponotatus,13
2018_LAPW1_6,Lutjanidae,Lutjanus,carponotatus,9
2018_LGSE2_1,Lutjanidae,Lutjanus,carponotatus,4
2018_LGSE2_3,Lutjanidae,Lutjanus,carponotatus,19
2018_LGSE2_4,Lutjanidae,Lutjanus,carponotatus,11
2018_LGSE2_5,Lutjanidae,Lutjanus,carponotatus,4
2018_LGSE3_1,Lutjanidae,Lutjanus,carponotatus,4
2018_LGSE3_2,Lutjanidae,Lutjanus,carponotatus,2
2018_LGSE3_3,Lutjanidae,Lutjanus,carponotatus,5
2018_LGSE3_5,Lutjanidae,Lutjanus,carponotatus,1
2018_LGSE3_6,Lutjanidae,Lutjanus,carponotatus,2
2018_NMAR_2,Lutjanidae,Lutjanus,carponotatus,2
2018_NMAR_3,Lutjanidae,Lutjanus,carponotatus,5
2018_NMAR_5,Lutjanidae,Lutjanus,carponotatus,4
2018_NMAR_6,Lutjanidae,Lutjanus,carponotatus,7
2018_NROB_1,Lutjanidae,Lutjanus,carponotatus,3
2018_NROB_2,Lutjanidae,Lutjanus,carponotatus,3
2018_NROB_3,Lutjanidae,Lutjanus,carponotatus,4
2018_NROB_4,Lutjanidae,Lutjanus,carponotatus,4
2018_NROB_5,Lutjanidae,Lutjanus,carponotatus,5
2018_PASC1_1,Lutjanidae,Lutjanus,carponotatus,3
2018_PASC1_2,Lutjanidae,Lutjanus,carponotatus,3
2018_PASC1_3,Lutjanidae,Lutjanus,carponotatus,3
2018_PASC1_5,Lutjanidae,Lutjanus,carponotatus,5
2018_PASC1_6,Lutjanidae,Lutjanus,carponotatus,3
2018_PASC2_2,Lutjanidae,Lutjanus,carponotatus,4
2018_PASC2_3,Lutjanidae,Lutjanus,carponotatus,3
2018_PASC2_4,Lutjanidae,Lutjanus,carponotatus,2
2018_PASC2_5,Lutjanidae,Lutjanus,carponotatus,3
2018_PASC2_6,Lutjanidae,Lutjanus,carponotatus,4
2018_RANSE_1,Lutjanidae,Lutjanus,carponotatus,7
2018_RANSE_2,Lutjanidae,Lutjanus,carponotatus,12
2018_RANSE_3,Lutjanidae,Lutjanus,carponotatus,6
2018_RANSE_4,Lutjanidae,Lutjanus,carponotatus,2
2018_RANSE_5,Lutjanidae,Lutjanus,carponotatus,5
2018_RANSE_6,Lutjanidae,Lutjanus,carponotatus,2
2018_SMAR_1,Lutjanidae,Lutjanus,carponotatus,5
2018_SMAR_2,Lutjanidae,Lutjanus,carponotatus,6
2018_SMAR_3,Lutjanidae,Lutjanus,carponotatus,1
2018_SMAR_4,Lutjanidae,Lutjanus,carponotatus,2
2018_SMAR_5,Lutjanidae,Lutjanus,carponotatus,13
2018_SMAR_6,Lutjanidae,Lutjanus,carponotatus,2
2018_SROB_1,Lutjanidae,Lutjanus,carponotatus,4
2018_SROB_3,Lutjanidae,Lutjanus,carponotatus,4
2018_SROB_4,Lutjanidae,Lutjanus,carponotatus,6
2018_SROB_5,Lutjanidae,Lutjanus,carponotatus,7
2018_SROB_6,Lutjanidae,Lutjanus,carponotatus,1
2018_WHR1_1,Lutjanidae,Lutjanus,carponotatus,4
2018_WHR1_2,Lutjanidae,Lutjanus,carponotatus,10
2018_WHR1_6,Lutjanidae,Lutjanus,carponotatus,2
2018_WMNE_4,Lutjanidae,Lutjanus,carponotatus,1
2018_WMNE_5,Lutjanidae,Lutjanus,carponotatus,1
2018_WMNE_6,Lutjanidae,Lutjanus,carponotatus,1
2018a_CAPEB1_1,Lutjanidae,Lutjanus,carponotatus,12
2018a_CAPEB1_3,Lutjanidae,Lutjanus,carponotatus,1
2018a_CAPEB1_5,Lutjanidae,Lutjanus,carponotatus,1
2018a_EHR1_4,Lutjanidae,Lutjanus,carponotatus,1
2018a_EHR1_5,Lutjanidae,Lutjanus,carponotatus,1
2018a_EHR1_6,Lutjanidae,Lutjanus,carponotatus,4
2018a_EHR2_1,Lutjanidae,Lutjanus,carponotatus,10
2018a_EHR2_2,Lutjanidae,Lutjanus,carponotatus,1
2018a_EHR2_5,Lutjanidae,Lutjanus,carponotatus,5
2018a_EHR2_6,Lutjanidae,Lutjanus,carponotatus,1
2018a_EHR3_1,Lutjanidae,Lutjanus,carponotatus,2
2018a_EHR3_2,Lutjanidae,Lutjanus,carponotatus,2
2018a_EHR3_3,Lutjanidae,Lutjanus,carponotatus,1
2018a_EHR3_5,Lutjanidae,Lutjanus,carponotatus,5
2018a_EHR4_2,Lutjanidae,Lutjanus,carponotatus,2
2018a_EHR4_3,Lutjanidae,Lutjanus,carponotatus,2
2018a_EHR4_4,Lutjanidae,Lutjanus,carponotatus,1
2018a_FRESHB1_2,Lutjanidae,Lutjanus,carponotatus,2
2018a_FRESHB1_3,Lutjanidae,Lutjanus,carponotatus,1
2018a_FRESHB1_4,Lutjanidae,Lutjanus,carponotatus,2
2018a_FRESHB1_5,Lutjanidae,Lutjanus,carponotatus,3
2018a_WHR1_1,Lutjanidae,Lutjanus,carponotatus,1
2018a_WHR1_2,Lutjanidae,Lutjanus,carponotatus,7
2018a_WHR1_3,Lutjanidae,Lutjanus,carponotatus,4
2018a_WHR1_4,Lutjanidae,Lutjanus,carponotatus,1
2018a_WHR1_5,Lutjanidae,Lutjanus,carponotatus,3
2018a_WHR1_6,Lutjanidae,Lutjanus,carponotatus,3
2018_LAF1_5,Lutjanidae,Lutjanus,carponotatus,1
2018_NMAR_4,Lutjanidae,Lutjanus,carponotatus,1
2018_GIBPT1_3,Lutjanidae,Lutjanus,carponotatus,1
2018_CASS3_5,Labridae,Coris,caudimacula,1
2018_EHR2_1,Labridae,Coris,caudimacula,1
