Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity,Length_Comment
ARNI01_1512,Carangidae,Pseudocaranx,sp,1,219.465,37337924,ARIN01_1512_L.avi,149123,49.7077,1.743,2.376,2061.593,6.379,Limited vis,AD,Attracted,
ARNI01_1512,Carangidae,Pseudocaranx,sp,1,218.284,37337924,ARIN01_1512_L.avi,149123,49.7077,2.79,2.701,1778.932,14.136,Limited vis,AD,Attracted,
ARNI01_1512,Carangidae,Pseudocaranx,sp,1,287.72,37337924,ARIN01_1512_L.avi,149123,49.7077,1.255,1.937,1980.591,10.458,Limited vis,AD,Attracted,
ARNI01_1512,Scorpididae,Scorpis,aequipinnis,1,210.837,37361004,ARIN01_1512_L.avi,84203,28.0677,2.232,0.547,2077.793,8.201,Limited vis,AD,Attracted,
ARNI01_1512,Sillaginidae,Sillaginodes,punctatus,1,376.393,37330001,ARIN01_1512_L.avi,46076,15.3587,2.264,2.341,1743.971,14.633,Limited vis,AD,Passing,
ARNI01_1512,Scorpididae,Tilodon,sexfasciatus,1,131.212,37361003,ARIN01_1512_L.avi,17388,5.796,4.283,2.104,2176.181,16.87,Limited vis,AD,Passing,
ARNI02_1512,Sparidae,Pagrus,auratus,1,354.905,37353001,ARIN02_1512_L.avi,175764,58.588,1.978,0.71,2021.483,1.893,,J,Passing,
ARNI02_1512,Carangidae,Pseudocaranx,sp,1,298.82,37337924,ARIN02_1512_L.avi,71194,23.7313,1.601,2.757,2390.17,3.78,,AD,Attracted,
ARNI02_1512,Carangidae,Pseudocaranx,sp,1,268.547,37337924,ARIN02_1512_L.avi,71194,23.7313,3.403,1.213,2212.089,10.598,,AD,Attracted,
ARNI02_1512,Carangidae,Pseudocaranx,sp,1,287.869,37337924,ARIN02_1512_L.avi,71194,23.7313,1.759,1.912,2002.042,16.955,,AD,Attracted,
ARNI02_1512,Carangidae,Pseudocaranx,sp,1,254.454,37337924,ARIN02_1512_L.avi,71194,23.7313,1.164,2.005,1984.017,5.907,,AD,Attracted,
ARNI02_1512,Scorpididae,Scorpis,aequipinnis,1,227.318,37361004,ARIN02_1512_L.avi,165861,55.287,1.624,1.596,1816.478,12.674,,AD,Attracted,
ARNI02_1512,Scorpididae,Scorpis,aequipinnis,1,262.148,37361004,ARIN02_1512_L.avi,165874,55.2913,3.986,1.812,2716.345,12.228,,AD,Passing,
ARNI02_1512,Sillaginidae,Sillaginodes,punctatus,1,297.874,37330001,ARIN02_1512_L.avi,21592,7.1973,3.705,1.738,2119.852,7.161,,AD,Passing,
ARNI02_1512,Carangidae,Trachurus,novaezelandiae,1,153.626,37337003,ARIN02_1512_L.avi,18704,6.2347,1.861,2.225,1882.154,12.811,,AD,Passing,
ARNI03_1512,Labridae,Austrolabrus,maculatus,1,126.654,37384025,ARIN03_1512_L.avi,41779,13.9263,0.782,0.693,1095.897,10.563,BRUVS tilted down,AD,Attracted,
ARNI03_1512,Serranidae,Hypoplectrodes,nigroruber,1,179.179,37311037,ARIN03_1512_L.avi,187837,62.6123,2.567,0.889,1510.652,11.211,BRUVS tilted down,,Passing,
ARNI03_1512,Monacanthidae,Meuschenia,hippocrepis,1,174.727,37465004,ARIN03_1512_L.avi,197034,65.678,0.367,5.43,685.487,7.502,BRUVS tilted down,,Feeding,
ARNI03_1512,Labridae,Notolabrus,tetricus,1,418.109,37384003,ARIN03_1512_L.avi,168025,56.0083,1.772,1.102,1309.979,8.591,BRUVS tilted down,M,Attracted,
ARNI03_1512,Sparidae,Pagrus,auratus,1,337.108,37353001,ARIN03_1512_L.avi,155503,51.8343,0.825,1.811,1249.378,7.187,BRUVS tilted down,AD,Feeding,
ARNI03_1512,Sparidae,Pagrus,auratus,1,209.036,37353001,ARIN03_1512_L.avi,156183,52.061,1.721,7.713,1328.765,17.335,BRUVS tilted down,J,Attracted,
ARNI03_1512,Pomacentridae,Parma,victoriae,1,173.1,37372006,ARIN03_1512_L.avi,37077,12.359,1.517,0.541,1389.235,18.089,BRUVS tilted down,AD,Passing,
ARNI03_1512,Carangidae,Pseudocaranx,sp,1,257.275,37337924,ARIN03_1512_L.avi,53225,17.7417,0.662,2.122,1134.016,5.531,BRUVS tilted down,AD,Feeding,
ARNI03_1512,Carangidae,Pseudocaranx,sp,1,259.292,37337924,ARIN03_1512_L.avi,53237,17.7457,0.701,0.932,1119.944,10.913,BRUVS tilted down,,Feeding,
ARNI03_1512,Carangidae,Pseudocaranx,sp,1,217.98,37337924,ARIN03_1512_L.avi,53254,17.7513,0.759,3.224,1137.52,10.589,BRUVS tilted down,AD,Feeding,
ARNI03_1512,Carangidae,Pseudocaranx,sp,1,259.482,37337924,ARIN03_1512_L.avi,53279,17.7597,0.641,2.018,1087.89,8.502,BRUVS tilted down,AD,Feeding,
ARNI03_1512,Carangidae,Pseudocaranx,sp,1,255.576,37337924,ARIN03_1512_L.avi,53279,17.7597,0.859,8.017,1085.91,12.005,BRUVS tilted down,AD,Feeding,
ARNI03_1512,Carangidae,Pseudocaranx,sp,1,225.422,37337924,ARIN03_1512_L.avi,53279,17.7597,0.876,6.293,1117.162,12.661,BRUVS tilted down,AD,Feeding,
ARNI03_1512,Scorpididae,Tilodon,sexfasciatus,1,219.176,37361003,ARIN03_1512_L.avi,189890,63.2967,1.4,4.548,1532.013,21.558,BRUVS tilted down,AD,Passing,
ARNI04_1512,Labridae,Austrolabrus,maculatus,1,146.904,37384025,ARIN04_1512_L.avi,9832,3.2773,3.83,3.136,2205.319,23.244,,AD,Passing,
ARNI04_1512,Labridae,Austrolabrus,maculatus,1,89.904,37384025,ARIN04_1512_L.avi,10049,3.3497,1.191,0.663,1864.585,13.572,,,Passing,
ARNI04_1512,Labridae,Austrolabrus,maculatus,1,138.879,37384025,ARIN04_1512_L.avi,10190,3.3967,2.17,0.85,1672.554,13.134,,AD,Passing,
ARNI04_1512,Serranidae,Caesioperca,rasor,1,181.466,37311003,ARIN04_1512_L.avi,52862,17.6207,0.996,1.4,1640.202,3.284,,,Attracted,
ARNI04_1512,Serranidae,Caesioperca,rasor,1,143.612,37311003,ARIN04_1512_L.avi,52862,17.6207,2.267,1.847,1694.92,14.069,,,Attracted,
ARNI04_1512,Serranidae,Caesioperca,rasor,1,181.876,37311003,ARIN04_1512_L.avi,52862,17.6207,0.743,0.489,1075.258,13.219,,,Attracted,
ARNI04_1512,Cheilodactylidae,Cheilodactylus,nigripes,1,333.987,37377001,ARIN04_1512_L.avi,11081,3.6937,2.792,1.268,2714.262,13.29,,AD,Passing,
ARNI04_1512,Chaetodontidae,Chelmonops,curiosus,1,171.526,37365066,ARIN04_1512_L.avi,19583,6.5277,1.743,1.859,1573.806,24.329,,AD,Attracted,
ARNI04_1512,Dinolestidae,Dinolestes,lewini,1,266.94,37327002,ARIN04_1512_L.avi,18983,6.3277,0.764,2.883,1157.624,14.304,,AD,Passing,
ARNI04_1512,Sparidae,Pagrus,auratus,1,193.212,37353001,ARIN04_1512_L.avi,86693,28.8977,0.999,0.854,1598.919,6.569,,AD,Passing,
ARNI04_1512,Kyphosidae,Kyphosus,sydneyanus,1,529.537,37361001,ARIN04_1512_L.avi,60898,20.2993,5.46,0.768,2736.131,11.631,,AD,Attracted,
ARNI04_1512,Monacanthidae,Meuschenia,flavolineata,1,277.588,37465035,ARIN04_1512_L.avi,89326,29.7753,5.329,7.719,3964.671,15.688,,AD,Passing,
ARNI04_1512,Monacanthidae,Meuschenia,hippocrepis,1,207.157,37465004,ARIN04_1512_L.avi,64073,21.3577,6.035,3.483,2947.12,9.032,,,Passing,
ARNI04_1512,Monacanthidae,Meuschenia,hippocrepis,1,170.48,37465004,ARIN04_1512_L.avi,64106,21.3687,4.115,1.794,2287.043,18.162,,,Passing,
ARNI04_1512,Labridae,Notolabrus,parilus,1,420.144,37384022,ARIN04_1512_L.avi,63273,21.091,1.301,2.603,1640.208,17.337,,M,Attracted,
ARNI04_1512,Labridae,Notolabrus,tetricus,1,441.958,37384003,ARIN04_1512_L.avi,63532,21.1773,2.926,0.997,2631.38,12.385,,M,Attracted,
ARNI04_1512,Sparidae,Pagrus,auratus,1,205.148,37353001,ARIN04_1512_L.avi,86693,28.8977,1.49,2.425,1484.576,3.052,,,Attracted,
ARNI04_1512,Sparidae,Pagrus,auratus,1,193.74,37353001,ARIN04_1512_L.avi,86711,28.9037,1.904,1.198,1720.282,9.754,,AD,Passing,
ARNI04_1512,Sparidae,Pagrus,auratus,1,215.483,37353001,ARIN04_1512_L.avi,87419,29.1397,1.098,3.101,1497.397,6.524,,,Attracted,
ARNI04_1512,Sparidae,Pagrus,auratus,1,228.249,37353001,ARIN04_1512_L.avi,87419,29.1397,1.108,1.956,1636.673,5.164,,,Attracted,
ARNI04_1512,Sparidae,Pagrus,auratus,1,197.792,37353001,ARIN04_1512_L.avi,87419,29.1397,1.649,2.536,1618.009,3.342,,,Attracted,
ARNI04_1512,Carangidae,Pseudocaranx,sp,1,288.955,37337924,ARIN04_1512_L.avi,42563,14.1877,2.829,2.013,2463.459,13.038,,AD,Passing,
ARNI04_1512,Carangidae,Pseudocaranx,sp,1,142.376,37337924,ARIN04_1512_L.avi,42600,14.2,1.156,0.492,1262.916,14.078,,,Attracted,
ARNI04_1512,Carangidae,Pseudocaranx,sp,1,99.007,37337924,ARIN04_1512_L.avi,42600,14.2,1.621,0.68,1248.8,19.652,,J,Attracted,
ARNI04_1512,Carangidae,Pseudocaranx,sp,1,111.742,37337924,ARIN04_1512_L.avi,42647,14.2157,0.815,1.849,1268.589,13.489,,J,Attracted,
ARNI04_1512,Carangidae,Pseudocaranx,sp,1,269.509,37337924,ARIN04_1512_L.avi,42832,14.2773,1.417,4.334,1785.996,5.845,,AD,Attracted,
ARNI04_1512,Carangidae,Pseudocaranx,sp,1,224.932,37337924,ARIN04_1512_L.avi,42855,14.285,1.127,1.572,1713.873,3.051,,AD,Attracted,
ARNI04_1512,Scorpididae,Scorpis,aequipinnis,1,274.659,37361004,ARIN04_1512_L.avi,10458,3.486,3.946,4.125,2688.653,7.134,,AD,Passing,
ARNI04_1512,Sillaginidae,Sillaginodes,punctatus,1,456.078,37330001,ARIN04_1512_L.avi,15336,5.112,6.626,2.848,2543.936,5.703,,AD,Attracted,
ARNI04_1512,Scorpididae,Tilodon,sexfasciatus,1,245.121,37361003,ARIN04_1512_L.avi,8687,2.8957,2.108,0.095,2072.988,2.314,,AD,Attracted,
ARNI04_1512,Scorpididae,Tilodon,sexfasciatus,1,149.931,37361003,ARIN04_1512_L.avi,8687,2.8957,1.107,0.819,1533.584,15.6,,AD,Attracted,
ARNO01_1512,Heterodontidae,Heterodontus,portusjacksoni,1,263.959,37007001,ARON01_1512_L.avi,84115,28.0383,0.689,5.704,1302.137,14.24,Edge of Halophila bed / sand,J,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,100.502,37465037,ARON01_1512_L.avi,68590,22.8633,0.669,3.389,970.911,10.802,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,96.022,37465037,ARON01_1512_L.avi,68590,22.8633,1.583,1.671,1205.433,13.784,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,109.212,37465037,ARON01_1512_L.avi,68590,22.8633,0.796,4.676,1033.184,6.146,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,96.219,37465037,ARON01_1512_L.avi,68590,22.8633,0.621,1.082,1056.134,10.334,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,91.371,37465037,ARON01_1512_L.avi,68590,22.8633,0.785,4.697,1280.26,13.963,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,80.926,37465037,ARON01_1512_L.avi,68590,22.8633,0.955,4.464,1184.329,6.291,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,97.627,37465037,ARON01_1512_L.avi,68590,22.8633,0.996,6.301,1368.422,15.904,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,90.363,37465037,ARON01_1512_L.avi,68590,22.8633,0.665,4.418,1225.072,7.637,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,106.37,37465037,ARON01_1512_L.avi,68590,22.8633,0.806,7.798,1236.566,3.333,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,91.035,37465037,ARON01_1512_L.avi,68590,22.8633,0.577,3.116,985.799,0.654,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,104.308,37465037,ARON01_1512_L.avi,68590,22.8633,0.684,6.019,1110.752,4.403,Edge of Halophila bed / sand,,Attracted,
ARNO01_1512,Monacanthidae,Thamnaconus,degeni,1,86.215,37465037,ARON01_1512_L.avi,68590,22.8633,0.78,2.206,1235.184,13.026,Edge of Halophila bed / sand,,Attracted,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,106.144,37465037,ARON02_1512_L.avi,38062,12.6873,0.783,4.655,1370.947,8.689,,,Feeding,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,85.884,37465037,ARON02_1512_L.avi,38062,12.6873,1.429,2.489,1165.083,13.001,,,Feeding,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,85.982,37465037,ARON02_1512_L.avi,38062,12.6873,0.526,3.51,928.436,11.949,,,Feeding,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,86.394,37465037,ARON02_1512_L.avi,38062,12.6873,0.862,2.77,1232.215,7.969,,,Feeding,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,107.174,37465037,ARON02_1512_L.avi,38079,12.693,0.854,6.176,1282.84,15,,,Feeding,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,98.337,37465037,ARON02_1512_L.avi,38079,12.693,1.168,2.893,1213.753,3.167,,,Feeding,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,137.152,37465037,ARON02_1512_L.avi,160181,53.3937,1.5,1.445,1818.699,10.942,,,Feeding,
ARNO02_1512,Monacanthidae,Thamnaconus,degeni,1,159.938,37465037,ARON02_1512_L.avi,160233,53.411,1.045,3.5,1012.058,1.831,,,Feeding,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,92.032,37465037,ARON03_1512_L.avi,159425,53.1417,0.465,0.996,564.463,10.844,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,105.493,37465037,ARON03_1512_L.avi,159425,53.1417,0.789,2.23,1045.972,9.633,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,107.917,37465037,ARON03_1512_L.avi,159425,53.1417,0.863,7.246,1192.238,6.497,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,103.649,37465037,ARON03_1512_L.avi,159425,53.1417,2.277,1.117,1080.538,6.843,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,94.836,37465037,ARON03_1512_L.avi,159425,53.1417,1.98,3.092,1217.438,12.876,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,116.775,37465037,ARON03_1512_L.avi,159425,53.1417,1.513,3.351,1336.317,16.655,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,86.083,37465037,ARON03_1512_L.avi,159425,53.1417,1.22,0.477,1317.572,18.744,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,99.618,37465037,ARON03_1512_L.avi,159425,53.1417,2.041,3.972,1261.484,23.17,,,Attracted,
ARNO03_1512,Monacanthidae,Thamnaconus,degeni,1,102.923,37465037,ARON03_1512_L.avi,159914,53.3047,1.614,1.664,1129.949,5.345,,,Attracted,
ARNO03_1512,Mullidae,Upeneichthys,vlamingii,1,104.411,37355029,ARON03_1512_L.avi,42285,14.095,1.139,2.522,1155.689,8.234,,,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,118.218,37465037,ARON04_1512_L.avi,122474,40.8247,0.702,1.604,846.153,24.879,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,136.922,37465037,ARON04_1512_L.avi,122474,40.8247,1.596,0.869,923.929,12.292,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,94.633,37465037,ARON04_1512_L.avi,122474,40.8247,0.928,1.167,693.166,14.439,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,99.236,37465037,ARON04_1512_L.avi,122474,40.8247,1.737,2.564,1061.542,15.685,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,89.833,37465037,ARON04_1512_L.avi,122474,40.8247,2.476,1.757,1562.858,8.642,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,114.67,37465037,ARON04_1512_L.avi,122474,40.8247,2.18,1.452,1626.165,5.243,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,96.438,37465037,ARON04_1512_L.avi,122474,40.8247,2.028,2.906,1367.429,15.62,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,99.1,37465037,ARON04_1512_L.avi,123251,41.0837,2.392,1.534,1305.686,21.101,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,111.628,37465037,ARON04_1512_L.avi,123251,41.0837,0.925,0.696,1214.175,5.192,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,86.117,37465037,ARON04_1512_L.avi,123251,41.0837,2.019,4.189,1364.767,11.97,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,104.706,37465037,ARON04_1512_L.avi,123251,41.0837,1.01,3.158,1426.411,4.891,,AD,Attracted,
ARNO04_1512,Monacanthidae,Thamnaconus,degeni,1,128.602,37465037,ARON04_1512_L.avi,123251,41.0837,3.017,0.507,1244.378,15.344,,AD,Attracted,
ARSI01_1512,Monacanthidae,Acanthaluteres,vittiger,1,133.146,37465002,ARIS01_1512_L.avi,159182,53.0607,1.889,0.578,1615.325,18.426,,AD,Passing,
ARSI01_1512,Monacanthidae,Acanthaluteres,vittiger,1,102.83,37465002,ARIS01_1512_L.avi,159205,53.0683,1.548,0.955,1512.133,16.35,,AD,Passing,
ARSI01_1512,Ostraciidae,Aracana,ornata,1,128.378,37466001,ARIS01_1512_L.avi,42245,14.0817,1.139,2.424,1355.5,16.294,,AD,Passing,
ARSI01_1512,Labridae,Austrolabrus,maculatus,1,117.487,37384025,ARIS01_1512_L.avi,12444,4.148,2.889,7.358,2768.496,14.229,,AD,Passing,
ARSI01_1512,Chaetodontidae,Chelmonops,curiosus,1,142.031,37365066,ARIS01_1512_L.avi,146296,48.7653,2.156,4.388,2565.05,13.895,,AD,Passing,
ARSI01_1512,Cheilodactylidae,Dactylophora,nigricans,1,576.303,37377005,ARIS01_1512_L.avi,8789,2.9297,3.767,2.126,2592.009,9.857,,AD,Passing,
ARSI01_1512,Cheilodactylidae,Dactylophora,nigricans,1,519.971,37377005,ARIS01_1512_L.avi,8812,2.9373,2.595,5.578,2718.432,18.525,,AD,Passing,
ARSI01_1512,Kyphosidae,Kyphosus,sydneyanus,1,446.921,37361001,ARIS01_1512_L.avi,15729,5.243,1.933,2.636,3101.933,4.705,,AD,Passing,
ARSI01_1512,Labridae,Notolabrus,parilus,1,441.748,37384022,ARIS01_1512_L.avi,187098,62.366,4.518,7.416,2681.912,15.494,,AD,Passing,
ARSI01_1512,Sparidae,Pagrus,auratus,1,229.674,37353001,ARIS01_1512_L.avi,65166,21.722,2.005,6.426,2132.929,16.782,,J,Attracted,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,118.602,37337924,ARIS01_1512_L.avi,49541,16.5137,0.889,5.308,1259.887,12.645,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,110.864,37337924,ARIS01_1512_L.avi,49541,16.5137,1.656,1.183,1483.432,14.923,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,232.555,37337924,ARIS01_1512_L.avi,49541,16.5137,2.245,3.645,2068.861,11.167,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,158.463,37337924,ARIS01_1512_L.avi,49541,16.5137,4.263,1.689,1798.332,11.001,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,107.507,37337924,ARIS01_1512_L.avi,49541,16.5137,1.425,2.677,1649.099,11.302,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,104.868,37337924,ARIS01_1512_L.avi,49541,16.5137,0.95,1.737,1446.826,13.988,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,119.655,37337924,ARIS01_1512_L.avi,49541,16.5137,1.813,4.914,1753.324,19.873,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,122.015,37337924,ARIS01_1512_L.avi,49541,16.5137,2.96,1.954,1733.447,4.847,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,93.95,37337924,ARIS01_1512_L.avi,49541,16.5137,1.576,0.331,1607.445,10.143,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,109.459,37337924,ARIS01_1512_L.avi,49541,16.5137,3.967,0.48,1935.703,4.05,,AD,Passing,
ARSI01_1512,Carangidae,Pseudocaranx,sp,1,98.607,37337924,ARIS01_1512_L.avi,49541,16.5137,1.382,4.266,1377.394,10.334,,AD,Passing,
ARSI01_1512,Mullidae,Upeneichthys,vlamingii,1,198.971,37355029,ARIS01_1512_L.avi,62514,20.838,0.984,1.453,1893.179,10.319,,AD,Passing,
ARSI01_1512,Mullidae,Upeneichthys,vlamingii,1,163.118,37355029,ARIS01_1512_L.avi,181571,60.5237,1.351,0.304,2386.98,13.035,,AD,Passing,
ARSI01_1512,Mullidae,Upeneichthys,vlamingii,1,172.025,37355029,ARIS01_1512_L.avi,181600,60.5333,4.853,3.596,2351.472,12.678,,AD,Passing,
ARSI01_1512,Mullidae,Upeneichthys,vlamingii,1,122.962,37355029,ARIS01_1512_L.avi,181600,60.5333,3.472,2.159,2440.949,13.366,,AD,Passing,
ARSI01_1512,Mullidae,Upeneichthys,vlamingii,1,115.922,37355029,ARIS01_1512_L.avi,181649,60.5497,4.815,1.963,2354.001,13.184,,AD,Passing,
ARSI01_1512,Mullidae,Upeneichthys,vlamingii,1,105.366,37355029,ARIS01_1512_L.avi,181649,60.5497,4.215,3.659,2386.231,13.717,,AD,Passing,
ARSI02_1512,Labridae,Achoerodus,gouldii,1,328.6,37384002,ARIS02_1512_L.avi,140074,46.6913,5.332,2.696,2445.876,16.407,,AD,Passing,
ARSI02_1512,Labridae,Achoerodus,gouldii,1,303.946,37384002,ARIS02_1512_L.avi,140102,46.7007,10.623,3.553,3246.658,18.588,,AD,Passing,
ARSI02_1512,Cheilodactylidae,Dactylophora,nigricans,1,550.954,37377005,ARIS02_1512_L.avi,10671,3.557,4.106,7.029,3468.148,10.457,,AD,Passing,
ARSI02_1512,Cheilodactylidae,Dactylophora,nigricans,1,674.626,37377005,ARIS02_1512_L.avi,10779,3.593,2.511,3.866,2670.947,3.865,,AD,Passing,
ARSI02_1512,Sparidae,Pagrus,auratus,1,190.697,37353001,ARIS02_1512_L.avi,16600,5.5333,0.901,2.787,1572.246,11.93,,AD,Passing,
ARSI02_1512,Sparidae,Pagrus,auratus,1,321.516,37353001,ARIS02_1512_L.avi,16600,5.5333,5.217,4.188,2566.663,14.057,,AD,Passing,
ARSI02_1512,Sparidae,Pagrus,auratus,1,327.06,37353001,ARIS02_1512_L.avi,19569,6.523,5.416,5.043,2512.788,10.332,,AD,Passing,
ARSI02_1512,Sparidae,Pagrus,auratus,1,240.561,37353001,ARIS02_1512_L.avi,19569,6.523,4.232,2.821,1931.727,20.608,,AD,Passing,
ARSI02_1512,Sparidae,Pagrus,auratus,1,190.801,37353001,ARIS02_1512_L.avi,20669,6.8897,2.617,1.297,2336.55,22.011,,AD,Passing,
ARSI02_1512,Sparidae,Pagrus,auratus,1,169.217,37353001,ARIS02_1512_L.avi,20681,6.8937,2.059,2.338,2063.33,22.705,,AD,Passing,
ARSI02_1512,Sparidae,Pagrus,auratus,1,195.255,37353001,ARIS02_1512_L.avi,23027,7.6757,3.994,0.855,1930.184,16.899,,AD,Passing,
ARSI02_1512,Platycephalidae,Platycephalus,speculator,1,281.217,37296037,ARIS02_1512_L.avi,35371,11.7903,1.595,6.611,1648.337,9.989,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,255.993,37337924,ARIS02_1512_L.avi,22993,7.6643,2.564,0.377,2063.914,7.972,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,186.115,37337924,ARIS02_1512_L.avi,26218,8.7393,2.991,0.583,1848.101,4.892,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,130.106,37337924,ARIS02_1512_L.avi,26218,8.7393,1.986,0.354,1332.584,15.236,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,189.948,37337924,ARIS02_1512_L.avi,26228,8.7427,2.805,3.754,1807.325,6.575,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,178.972,37337924,ARIS02_1512_L.avi,26570,8.8567,1.056,1.284,1881.067,4.331,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,147.998,37337924,ARIS02_1512_L.avi,26587,8.8623,2.111,1.303,1698.341,15.525,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,124.335,37337924,ARIS02_1512_L.avi,64465,21.4883,1.143,2.068,1165.848,12.972,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,105.947,37337924,ARIS02_1512_L.avi,64484,21.4947,0.688,1.833,1135.284,13.817,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,129.758,37337924,ARIS02_1512_L.avi,64484,21.4947,0.59,0.382,1060.454,2.456,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,133.781,37337924,ARIS02_1512_L.avi,64561,21.5203,0.602,1.036,1084.386,9.645,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,110.829,37337924,ARIS02_1512_L.avi,64593,21.531,0.54,4.653,970.103,9.149,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,101.066,37337924,ARIS02_1512_L.avi,64593,21.531,0.795,3.802,1133.39,17.242,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,109.133,37337924,ARIS02_1512_L.avi,64593,21.531,0.623,1.254,1033.159,7.393,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,114.002,37337924,ARIS02_1512_L.avi,64694,21.5647,0.611,6.246,934.064,16.179,,AD,Passing,
ARSI02_1512,Carangidae,Pseudocaranx,sp,1,137.675,37337924,ARIS02_1512_L.avi,73744,24.5813,1.142,1.552,2055.113,5.741,,AD,Passing,
ARSI02_1512,Monacanthidae,Thamnaconus,degeni,1,107.239,37465037,ARIS02_1512_L.avi,164817,54.939,0.593,0.653,750.136,6.857,,AD,Feeding,
ARSI02_1512,Monacanthidae,Thamnaconus,degeni,1,109.588,37465037,ARIS02_1512_L.avi,164893,54.9643,1.132,0.837,1107.989,10.069,,AD,Feeding,
